Date,Close_S&P500,Change_pct_S&P500,Close_GBX-GBP,Close_USD-GBP,Change_pct_USD_GBP,Close_NYSE:SPY,Close_LON:ISF,Close_LON:RDSB,Close_NASDAQ:MSFT,Close_NASDAQ:AAPL,Close_NASDAQ:FB,Close_NYSE:XOM,Close_NYSE:GS,Close_NYSE:JPM,Close_NYSE:BA,Change_pct_NYSE:SPY,Std_Dev_NYSE:SPY,Std_Dev_pct_NYSE:SPY,EntryPrice_NYSE:SPY,Change_pct_LON:ISF,Std_Dev_LON:ISF,Std_Dev_pct_LON:ISF,EntryPrice_LON:ISF,Change_pct_LON:RDSB,Std_Dev_LON:RDSB,Std_Dev_pct_LON:RDSB,EntryPrice_LON:RDSB,Change_pct_NASDAQ:MSFT,Std_Dev_NASDAQ:MSFT,Std_Dev_pct_NASDAQ:MSFT,EntryPrice_NASDAQ:MSFT,Change_pct_NASDAQ:AAPL,Std_Dev_NASDAQ:AAPL,Std_Dev_pct_NASDAQ:AAPL,EntryPrice_NASDAQ:AAPL,Change_pct_NASDAQ:FB,Std_Dev_NASDAQ:FB,Std_Dev_pct_NASDAQ:FB,EntryPrice_NASDAQ:FB,Change_pct_NYSE:XOM,Std_Dev_NYSE:XOM,Std_Dev_pct_NYSE:XOM,EntryPrice_NYSE:XOM,Change_pct_NYSE:GS,Std_Dev_NYSE:GS,Std_Dev_pct_NYSE:GS,EntryPrice_NYSE:GS,Change_pct_NYSE:JPM,Std_Dev_NYSE:JPM,Std_Dev_pct_NYSE:JPM,EntryPrice_NYSE:JPM,Change_pct_NYSE:BA,Std_Dev_NYSE:BA,Std_Dev_pct_NYSE:BA,EntryPrice_NYSE:BA,DealDate,weekday
2012-05-18,1295.219971,-0.00738777655136702,0.01,0.6327,0.0004743833017077925,113.830284,4.490536,1393.729126,24.823124,50.739395,38.23,65.773521,86.899376,28.068815,58.465542000000006,0.01718804461561385,2.940571780040091,0.025832947759667286,114.80854400000001,0.007321175022313664,0.14411058578362024,0.03209206780295721,4.506974,0.0004893397054543946,65.80389636367407,0.04721426505057775,1394.0701295,0.01639914460403924,0.5086786311148758,0.02049212786895299,25.026663,0.05826023349312681,2.405166611481658,0.04740235100323246,52.2174395,-0.10986139157729535,4.323450977088635,0.11309053039729625,36.1299995,0.006996478111609639,2.256591848902205,0.03430851525954046,66.0036125,0.010681837347140233,3.0945211263267316,0.03561039524986614,87.36349849999999,-0.029262617606051533,1.1934757544904484,0.042519634494382764,27.6581315,0.038033479617789245,1.4936041310191226,0.02554674223355566,59.577366000000005,2012-05-18,4
2012-05-21,1315.98999,0.016035900823829996,0.01,0.6328,0.00015805278963165748,115.786804,4.523412,1394.411133,25.230202,53.69548399999999,34.029999,66.233704,87.827621,27.247448,60.68919,0.01718804461561385,2.940571780040091,0.025396432740643664,114.80854400000001,0.007321175022313664,0.14411058578362024,0.031858823778072885,4.506974,0.0004893397054543946,65.80389636367407,0.04719117253610888,1394.0701295,0.01639914460403924,0.5086786311148758,0.020161496571247262,25.026663,0.05826023349312681,2.405166611481658,0.04479271686016758,52.2174395,-0.10986139157729535,4.323450977088635,0.12704822521706907,36.1299995,0.006996478111609639,2.256591848902205,0.034070144241098235,66.0036125,0.010681837347140233,3.0945211263267316,0.03523403106098857,87.36349849999999,-0.029262617606051533,1.1934757544904484,0.04380137745342053,27.6581315,0.038033479617789245,1.4936041310191226,0.024610711248891647,59.577366000000005,2012-05-21,0
2012-05-22,1316.630005,0.00048633728589364544,0.01,0.633,0.0003160556257901792,115.988579,4.605180000000002,1422.708374,25.238676,53.283173,31.0,66.161057,88.755844,28.504635,60.435547,0.0017426424517252848,2.940571780040091,0.025352252828617642,115.8876915,0.01807662003814836,0.14411058578362024,0.03129314940645538,4.564296000000001,0.020293326932294464,65.80389636367407,0.046252554329643716,1408.5597535000002,0.0003358673069682183,0.5086786311148758,0.02015472725728068,25.234439000000002,-0.007678690446295211,2.405166611481658,0.045139327785183855,53.4893285,-0.08903905639256693,4.323450977088635,0.1394661605512463,32.5149995,-0.0010968282854905143,2.256591848902205,0.03410755437148178,66.19738050000001,0.010568691141024988,3.0945211263267316,0.034865547854254324,88.2917325,0.04613962379155656,1.1934757544904484,0.04186953295456856,27.8760415,-0.004179376920337985,1.4936041310191226,0.024714000371654162,60.562368500000005,2012-05-22,1
2012-05-23,1318.859985,0.0016937028561794243,0.01,0.6363,0.005213270142180093,116.050026,4.429842,1390.320068,24.687433,54.583275,32.0,66.233704,89.219963,28.714163,60.511642,0.0005297676765227965,2.940571780040091,0.02533882913598047,116.01930250000001,-0.038074081794848835,0.14411058578362024,0.0325317665468927,4.517511000000001,-0.02276524591539375,65.80389636367407,0.04733003419732993,1406.514221,-0.021841201178699032,0.5086786311148758,0.020604759964913153,24.9630545,0.024399860721507682,2.405166611481658,0.04406416821785901,53.933223999999996,0.032258064516129004,4.323450977088635,0.13510784303401985,31.5,0.0010980326387470818,2.256591848902205,0.034070144241098235,66.19738050000001,0.005229165529652358,3.0945211263267316,0.03468417854339092,88.9879035,0.0073506641989977695,1.1934757544904484,0.04156400987521205,28.609399,0.0012591099738039624,1.4936041310191226,0.024682921858559425,60.473594500000004,2012-05-23,2
2012-05-24,1320.680054,0.0013800320130266108,0.01,0.6378,0.0023573785950024018,116.27816,4.499808,1414.8671880000004,24.653509,54.081974,33.029999,66.693893,88.146126,28.471113,60.359459,0.001965824634972524,2.940571780040091,0.025289115170381876,116.16409300000001,0.015794242774347156,0.14411058578362024,0.03202594105873412,4.464824999999999,0.0176557330682221,65.80389636367407,0.04650888572565728,1402.593628,-0.0013741404381735212,0.5086786311148758,0.020633112759521403,24.670471,-0.009184150273137681,2.405166611481658,0.04447261136366173,54.3326245,0.03218746874999989,4.323450977088635,0.13089467477999728,32.5149995,0.006947958096983342,2.256591848902205,0.03383505966434146,66.4637985,-0.012035837764245771,3.0945211263267316,0.03510671729721544,88.6830445,-0.008464464034699581,1.1934757544904484,0.04191883030671995,28.592638,-0.0025149375387962802,1.4936041310191226,0.02474515437620345,60.435550500000005,2012-05-24,3
2012-05-25,1317.819946,-0.002165632767253012,0.01,0.6395,0.002665412354970087,115.900871,4.502338,1418.958374,24.645023,53.792103,31.91,66.265999,88.00054899999998,28.077188,59.184204,-0.0032447107866172553,2.940571780040091,0.025371438149417284,116.0895155,0.0005622462113938909,0.14411058578362024,0.03200794471308468,4.501073,0.0028915689293655955,65.80389636367407,0.046374789824295486,1416.9127810000002,-0.00034421063549217035,0.5086786311148758,0.02064021734184934,24.649265999999997,-0.005359845038200861,2.405166611481658,0.04471226216014752,53.9370385,-0.03390853871960442,4.323450977088635,0.13548890558096632,32.4699995,-0.0064157898235152055,2.256591848902205,0.03405354001985551,66.479946,-0.0016515416684338424,3.0945211263267316,0.035164793418808474,88.07333749999998,-0.013835953655903732,1.1934757544904484,0.042506954560066645,28.274150499999998,-0.01947093329646976,1.4936041310191226,0.025236533231385905,59.771831500000005,2012-05-25,4
2012-05-29,1332.420044,0.011078977856053607,0.01,0.6378,-0.0026583268178262953,117.304657,4.5369,1421.0040279999996,25.069065,54.746853,28.84,66.14489,89.48183399999998,28.18615,59.522411,0.012111953843729095,2.940571780040091,0.025067817896096748,116.60276400000001,0.007676456099031226,0.14411058578362024,0.031764108925394045,4.5196190000000005,0.0014416589221240006,65.80389636367407,0.046308029440486634,1419.9812009999998,0.017205989217376594,0.5086786311148758,0.020291089081897383,24.857044,0.017748887787488066,2.405166611481658,0.0439325089878985,54.269478,-0.09620808523973678,4.323450977088635,0.14991161501694297,30.375,-0.0018276190177105578,2.256591848902205,0.03411589087081716,66.2054445,0.01683267907794539,3.0945211263267316,0.034582674359655306,88.74119149999999,0.0038808017384077687,1.1934757544904484,0.04234263120328418,28.131669000000002,0.005714480843570957,1.4936041310191226,0.025093138969439974,59.3533075,2012-05-29,1
2012-05-30,1313.319946,-0.014334892428261803,0.01,0.6438,0.00940733772342428,115.602562,4.462717,1403.957275,24.882488,55.406948,28.190001,64.417221,86.510071,27.624609000000003,58.668472,-0.014510037738740378,2.940571780040091,0.025436908396892544,116.4536095,-0.01635103264343507,0.14411058578362024,0.03229211840760242,4.4998085,-0.011996273524989332,65.80389636367407,0.04687029835980876,1412.4806514999998,-0.007442519296192329,0.5086786311148758,0.02044323827725249,24.9757765,0.012057222722920757,2.405166611481658,0.04340911561275056,55.0769005,-0.022538106796116564,4.323450977088635,0.15336824489962364,28.5150005,-0.02611946289426148,2.256591848902205,0.03503087860468562,65.28105550000001,-0.03321079672998184,3.0945211263267316,0.03577064601330326,87.99595249999999,-0.019922586092815053,1.1934757544904484,0.04320335373762026,27.905379500000002,-0.01434651227417516,1.4936041310191226,0.02545837790046965,59.0954415,2012-05-30,2
2012-05-31,1310.329956,-0.0022766653389425517,0.01,0.6497,0.009164336750543622,115.348122,4.482948,1417.2536619999996,24.755281,55.269192,29.6,63.480713,87.506744,27.78385,58.854469,-0.0022009892825731736,2.940571780040091,0.025493018256856327,115.47534200000001,0.0045333369783475685,0.14411058578362024,0.032146387998170003,4.4728325,0.009470649311603685,65.80389636367407,0.046430570707302284,1410.6054685,-0.005112310312377022,0.5086786311148758,0.020548287499337042,24.8188845,-0.002486258582587886,2.405166611481658,0.04351731090046799,55.33807,0.050017699538215776,4.323450977088635,0.14606253300975117,28.895000500000002,-0.014538162085570239,2.256591848902205,0.03554767648722227,63.948966999999996,0.011520889862637995,3.0945211263267316,0.03536323013374525,87.0084075,0.00576446167980138,1.1934757544904484,0.042955737037539736,27.704229500000004,0.003170305850133559,1.4936041310191226,0.025377922125490972,58.7614705,2012-05-31,3
2012-06-01,1278.040039,-0.024642584756720654,0.01,0.6521,0.003694012621209719,112.444023,4.428156,1410.094116,24.127708,53.66772099999999,27.719999,62.90750500000001,84.70874,26.761335,56.85067700000001,-0.025176820824183044,2.940571780040091,0.026151428075817697,113.8960725,-0.012222314423455227,0.14411058578362024,0.032544152867157394,4.455552000000001,-0.005051704004698898,65.80389636367407,0.04666631511826979,1413.6738889999997,-0.025351075594738814,0.5086786311148758,0.021082758093511237,24.441494499999997,-0.02897583521756575,2.405166611481658,0.04481588870676395,54.468456499999995,-0.0635135472972973,4.323450977088635,0.15596865559369735,28.6599995,-0.00902964023104147,2.256591848902205,0.03587158398512554,63.194109000000005,-0.03197472414240432,3.0945211263267316,0.03653130865040292,86.107742,-0.03680249497459864,1.1934757544904484,0.04459701859008336,27.272592500000002,-0.034046556430574415,1.4936041310191226,0.02627240711696577,57.85257300000001,2012-06-01,4
