,year,weekday,SunLong,MoonLong,SunMoonActualDegrees,SunMoonAspectDegrees,SunMoonAspect,SunSign,Close_S&P500,Change_pct_S&P500,Close_CBOE:VIX,Close_USD-GBP,Change_pct_USD_GBP,Close_LON:FTSE100,Change_pct_LON:FTSE100,Std_Dev_LON:FTSE100,Std_Dev_pct_LON:FTSE100
2001-01-18,2001,3,297.95,225.59,72.35999999999999,72.35999999999999,,10_CAP,1347.969970703125,0.013915319945297933,23.3700008392334,0.6775,-0.002062159375460282,6209.9,0.0020169748604252913,260.7307051974654,0.04198629691258562
2001-01-19,2001,4,298.97,238.14,60.83000000000004,60.83000000000004,SX,10_CAP,1342.5400390625,-0.004028228935836542,23.239999771118164,0.6809999999999999,0.005166051660516535,6209.3,-9.661991336407105e-05,260.7307051974654,0.041990354016952856
2001-01-22,2001,0,302.02,274.5,27.519999999999982,27.519999999999982,,11_AQU,1342.9000244140625,0.00026813751626653115,23.25,0.6845,0.0051395007342145416,6232.0,0.0036558066126615163,260.7307051974654,0.04183740455671781
2001-01-23,2001,1,303.04,286.36,16.680000000000007,16.680000000000007,,11_AQU,1360.4000244140625,0.013031498757798854,21.56999969482422,0.6799,-0.006720233747260829,6214.7,-0.0027759948652118505,260.7307051974654,0.04195386827963786
2001-01-24,2001,2,304.06,298.17,5.889999999999986,5.889999999999986,,11_AQU,1364.300048828125,0.0028668217760010606,22.030000686645508,0.6861,0.009118988086483482,6264.4,0.007997168004891586,260.7307051974654,0.041621018006108394
2001-01-25,2001,3,305.08,309.97,4.890000000000043,4.890000000000043,CJ,11_AQU,1357.510009765625,-0.004976939690306659,22.63999938964844,0.6855,-0.0008745080891998658,6255.6,-0.001404763425068567,260.7307051974654,0.041679567938721365
2001-01-26,2001,4,306.09,321.78,15.689999999999998,15.689999999999998,,11_AQU,1354.949951171875,-0.0018858487785236022,22.56999969482422,0.6864,0.0013129102844640084,6294.3,0.006186456934586637,260.7307051974654,0.04142330444965531
2001-01-29,2001,0,309.14,357.68,48.54000000000002,48.54000000000002,,11_AQU,1364.1700439453125,0.006804747854681326,22.61000061035156,0.6865,0.00014568764568756443,6317.0,0.003606437570500276,260.7307051974654,0.04127445071987738
2001-01-30,2001,1,310.16,9.93,300.23,59.76999999999998,SX,11_AQU,1373.72998046875,0.007007877475295743,22.56999969482422,0.6847,-0.002621995630007312,6334.5,0.0027703023587146713,260.7307051974654,0.04116042390046024
2001-01-31,2001,2,311.17,22.41,288.76,71.24000000000001,,11_AQU,1366.010009765625,-0.005619714800495723,22.020000457763672,0.6842,-0.0007302468234262616,6297.5,-0.005841029284079258,260.7307051974654,0.04140225568836291
2001-02-01,2001,3,312.19,35.17,277.02,82.98000000000002,,11_AQU,1373.469970703125,0.005461131971338906,21.65999984741211,0.6767,-0.010961707103186336,6251.8,-0.007256847955537937,260.7307051974654,0.04170490181987034
2001-02-02,2001,4,313.2,48.26,264.94,95.06,,11_AQU,1349.469970703125,-0.017473989611664797,21.950000762939453,0.6809,0.006206590808334633,6256.4,0.0007357880930292104,260.7307051974654,0.04167423841146113
2001-02-05,2001,0,316.25,90.0,226.25,133.75,TR,11_AQU,1354.31005859375,0.003586658462731984,22.190000534057614,0.6778,-0.004552797767660488,6269.2,0.002045904993286829,260.7307051974654,0.04158915095984582
2001-02-06,2001,1,317.26,104.73,212.52999999999997,147.47000000000003,,11_AQU,1352.260009765625,-0.0015137219243971378,21.979999542236328,0.6847,0.01017999409855408,6293.4,0.0038601416448669212,260.7307051974654,0.041429228270484224
2001-02-07,2001,2,318.27,119.78,198.48999999999998,161.51000000000002,,11_AQU,1340.8900146484375,-0.008408142690811471,21.670000076293945,0.684,-0.0010223455527966774,6225.6,-0.010773190961960055,260.7307051974654,0.041880413967724454
2001-02-08,2001,3,319.29,135.01,184.28000000000003,175.71999999999997,OP,11_AQU,1332.530029296875,-0.0062346540433850794,21.459999084472656,0.6919,0.011549707602338977,6206.1,-0.0031322282189668593,260.7307051974654,0.042012005155808864
2001-02-09,2001,4,320.3,150.26,170.04000000000002,170.04000000000002,,11_AQU,1314.760009765625,-0.013335549023706816,22.030000686645508,0.6914,-0.0007226477814712418,6164.3,-0.006735308809075025,260.7307051974654,0.042296887756511754
2001-02-12,2001,0,323.33,194.51,128.82,128.82,,11_AQU,1330.31005859375,0.011827290693833259,21.920000076293945,0.6887,-0.0039051200462829616,6241.4,0.012507502879483434,260.7307051974654,0.04177439439828651
2001-02-13,2001,1,324.34,208.38,115.95999999999998,115.95999999999998,TR,11_AQU,1318.800048828125,-0.008652125638884511,21.3700008392334,0.6889,0.0002904022070566725,6228.5,-0.0020668439773127156,260.7307051974654,0.04186091437705152
2001-02-14,2001,2,325.35,221.77,103.58000000000001,103.58000000000001,,11_AQU,1315.9200439453125,-0.002183807079300326,21.520000457763672,0.6849,-0.005806357961968378,6176.2,-0.008396885285381739,260.7307051974654,0.042215392182485253
2001-02-15,2001,3,326.36,234.71,91.65,91.65,SQ,11_AQU,1326.6099853515625,0.008123549341341407,20.270000457763672,0.6897,0.007008322382829668,6197.9,0.0035134872575368625,260.7307051974654,0.04206758824722332
2001-02-16,2001,4,327.37,247.26,80.11000000000001,80.11000000000001,,11_AQU,1301.530029296875,-0.01890529720989631,22.1200008392334,0.6889,-0.001159924604900664,6088.3,-0.017683408896561614,260.7307051974654,0.04282487807720799
2001-02-20,2001,1,331.41,295.15,36.26000000000005,36.26000000000005,,12_PIS,1278.93994140625,-0.01735656295447041,24.690000534057614,0.6921,0.004645086369574836,5980.1,-0.017771791797381864,260.7307051974654,0.04359972328179552
2001-02-21,2001,2,332.42,306.92,25.5,25.5,,12_PIS,1255.27001953125,-0.018507453797223627,25.75,0.6922,0.00014448779078168883,5972.4,-0.0012876038862227324,260.7307051974654,0.04365593483314336
2001-02-22,2001,3,333.43,318.73,14.699999999999989,14.699999999999989,,12_PIS,1252.8199462890625,-0.0019518296494506204,26.76000022888184,0.6913,-0.0013002022536838798,6003.1,0.005140312102337452,260.7307051974654,0.04343267731629748
2001-02-23,2001,4,334.43,330.62,3.8100000000000023,3.8100000000000023,CJ,12_PIS,1245.8599853515625,-0.005555435925262753,27.209999084472656,0.6903,-0.0014465499783017366,5943.7,-0.009894887641385353,260.7307051974654,0.043866733717627976
2001-02-26,2001,0,337.45,7.01,330.44,29.560000000000002,,12_PIS,1267.6500244140625,0.017489958196507338,25.43000030517578,0.6936,0.004780530204258948,5916.7,-0.004542624964247843,260.7307051974654,0.04406691317752555
2001-02-27,2001,1,338.46,19.44,319.02,40.98000000000002,,12_PIS,1257.93994140625,-0.00765990835073016,26.489999771118164,0.6935,-0.00014417531718569077,5941.2,0.0041408217418492654,260.7307051974654,0.043885192418613314
2001-02-28,2001,2,339.46,32.07,307.39,52.610000000000014,,12_PIS,1239.93994140625,-0.014309109209043602,28.35000038146973,0.6934,-0.00014419610670513006,5917.9,-0.003921766646468705,260.7307051974654,0.04405797752538323
2001-03-01,2001,3,340.47,44.91,295.56000000000006,64.43999999999994,SX,12_PIS,1241.22998046875,0.0010404044739755758,28.07999992370605,0.6874,-0.008653014133256476,5908.6,-0.0015715034049239573,260.7307051974654,0.04412732376493
2001-03-02,2001,4,341.47,58.01,283.46000000000004,76.53999999999996,,12_PIS,1234.1800537109375,-0.005679790908007298,27.43000030517578,0.6784,-0.013092813500145462,5858.6,-0.008462241478522814,260.7307051974654,0.0445039267397442
2001-03-05,2001,0,344.48,99.18,245.3,114.69999999999999,,12_PIS,1241.4100341796875,0.0058581245475575194,27.1200008392334,0.6809,0.003685141509433887,5931.3,0.012409107978015088,260.7307051974654,0.04395844169026442
2001-03-06,2001,1,345.48,113.59,231.89000000000001,128.10999999999999,,12_PIS,1253.800048828125,0.00998059811609675,25.88999938964844,0.6818,0.001321779997062622,6012.0,0.013605786252592234,260.7307051974654,0.04336838077136816
2001-03-07,2001,2,346.48,128.32,218.16000000000003,141.83999999999997,,12_PIS,1261.8900146484375,0.006452357238200701,24.1200008392334,0.6841,0.0033734232912878692,6001.8,-0.001696606786427135,260.7307051974654,0.043442084907438665
2001-03-08,2001,3,347.48,143.27,204.21,155.79,,12_PIS,1264.739990234375,0.0022584976129884637,24.290000915527344,0.6809999999999999,-0.004531501242508562,6003.2,0.00023326335432694023,260.7307051974654,0.04343195382420466
2001-03-09,2001,4,348.48,158.32,190.16000000000003,169.83999999999997,,12_PIS,1233.4200439453125,-0.024763940834399034,25.6200008392334,0.6813,0.00044052863436139233,5917.3,-0.014309035181236607,260.7307051974654,0.04406244489842756
2001-03-12,2001,0,351.47,202.53,148.94000000000003,148.94000000000003,,12_PIS,1180.1600341796875,-0.043180755839886786,30.31999969482422,0.6821,0.0011742257448994486,5826.5,-0.015344836327379041,260.7307051974654,0.04474911270873859
2001-03-13,2001,1,352.47,216.52,135.95000000000002,135.95000000000002,,12_PIS,1197.6600341796875,0.014828497401341068,27.54999923706055,0.6884,0.00923618237795032,5720.7,-0.018158414142281032,260.7307051974654,0.045576713548598144
2001-03-14,2001,2,353.47,230.03,123.44000000000003,123.44000000000003,TR,12_PIS,1166.7099609375,-0.02584211909800105,29.61000061035156,0.6905,0.0030505520046484325,5625.9,-0.016571398605065846,260.7307051974654,0.04634471021480393
2001-03-15,2001,3,354.46,243.07,111.38999999999999,111.38999999999999,,12_PIS,1173.56005859375,0.005871294396720295,28.559999465942386,0.6925,0.002896451846488013,5729.2,0.018361506603387978,260.7307051974654,0.04550909467246132
2001-03-16,2001,4,355.46,255.69,99.76999999999998,99.76999999999998,,12_PIS,1150.530029296875,-0.019624073883761306,29.90999984741211,0.6992,0.00967509025270763,5562.8,-0.02904419465195829,260.7307051974654,0.04687040792361138
2001-03-19,2001,0,358.45,291.85,66.59999999999997,66.59999999999997,,12_PIS,1170.81005859375,0.017626684032983286,29.78000068664551,0.7013,0.0030034324942791457,5551.6,-0.002013374559574288,260.7307051974654,0.04696496599132959
2001-03-20,2001,1,359.44,303.63,55.81,55.81,SX,12_PIS,1142.6199951171875,-0.024077401171648027,30.959999084472656,0.703,0.0024240695850561433,5646.8,0.017148209525181812,260.7307051974654,0.04617317864940593
2001-03-21,2001,2,0.43,315.42,314.99,45.00999999999999,,01_ARI,1122.1400146484377,-0.017923702154931553,31.93000030517578,0.6996,-0.00483641536273105,5540.7,-0.018789402847630532,260.7307051974654,0.04705735831166918
2001-03-22,2001,3,1.43,327.28,325.84999999999997,34.150000000000034,,01_ARI,1117.5799560546877,-0.0040637162334672405,32.84000015258789,0.7046,0.007146941109205329,5314.8,-0.04077102171205793,260.7307051974654,0.04905748197438575
2001-03-23,2001,4,2.42,339.27,336.84999999999997,23.150000000000034,,01_ARI,1139.8299560546875,0.01990909006506114,30.45000076293945,0.6996,-0.007096224808401885,5402.3,0.016463460525325546,260.7307051974654,0.04826290750189093
2001-03-26,2001,0,5.39,16.29,10.899999999999999,10.899999999999999,CJ,01_ARI,1152.68994140625,0.011282371798750468,29.040000915527344,0.6976,-0.002858776443682154,5576.6,0.03226403568850311,260.7307051974654,0.04675442118808331
2001-03-27,2001,1,6.38,29.02,22.64,22.64,,01_ARI,1182.1700439453125,0.025575049699052332,27.040000915527344,0.6959,-0.0024369266055046523,5728.1,0.027167091059068227,260.7307051974654,0.04551783404575084
2001-03-28,2001,2,7.37,41.93,34.56,34.56,,01_ARI,1153.2900390625,-0.02442965378011941,28.57999992370605,0.6970000000000001,0.0015806868802989982,5614.0,-0.01991934498350245,260.7307051974654,0.0464429471317181
2001-03-29,2001,3,8.36,55.03,46.67,46.67,,01_ARI,1147.949951171875,-0.00463030782349072,29.170000076293945,0.6963,-0.0010043041606887515,5588.4,-0.004560028500178226,260.7307051974654,0.04665569844632908
2001-03-30,2001,4,9.35,68.32,58.96999999999999,58.96999999999999,SX,01_ARI,1160.3299560546875,0.010784446543313564,28.63999938964844,0.7034,0.010196754272583597,5633.7,0.008106076873523715,265.0243272278945,0.04704267661179944
2001-04-02,2001,0,12.31,109.45,97.14,97.14,,01_ARI,1145.8699951171875,-0.012461938832180275,31.209999084472656,0.7040000000000001,0.000852999715666769,5618.5,-0.0026980492393985367,268.2893874127418,0.047751070109947814
2001-04-03,2001,1,13.3,123.62,110.32000000000001,110.32000000000001,,01_ARI,1106.4599609375,-0.03439311121472999,34.720001220703125,0.7008,-0.00454545454545463,5463.1,-0.027658627747619402,275.2197004829004,0.050377935692720324
2001-04-04,2001,2,14.29,138.01,123.72,123.72,TR,01_ARI,1103.25,-0.002901108987965695,34.06999969482422,0.6977,-0.004423515981735182,5535.7,0.013289158170269433,280.01299749897436,0.05058312363368216
2001-04-05,2001,3,15.27,152.57,137.29999999999998,137.29999999999998,,01_ARI,1151.43994140625,0.04367998314638566,29.940000534057614,0.6999,0.003153217715350376,5621.8,0.015553588525389905,283.0054485261357,0.05034071801311603
2001-04-06,2001,4,16.25,167.22,150.97,150.97,,01_ARI,1128.4300537109375,-0.019983576101425315,31.690000534057614,0.6947,-0.007429632804686337,5601.5,-0.0036109431143050985,286.36132562473983,0.051122257542576065
2001-04-09,2001,0,19.2,210.57,191.37,168.63,OP,01_ARI,1137.5899658203125,0.008117394675240863,31.90999984741211,0.6899,-0.00690945731970638,5663.3,0.011032759082388655,287.8844977114915,0.05083334764386339
2001-04-10,2001,1,20.18,224.45,204.26999999999998,155.73000000000002,,01_ARI,1168.3800048828125,0.027066025534338678,29.440000534057614,0.6952,0.007682272793158473,5803.0,0.024667596630939537,286.9268308617381,0.049444568475226276
2001-04-11,2001,2,21.17,237.92,216.75,143.25,,01_ARI,1165.8900146484375,-0.0021311475923663226,28.459999084472656,0.6970000000000001,0.0025891829689297374,5788.1,-0.00256763742891597,286.89669084447974,0.049566643776797176
2001-04-12,2001,3,22.15,250.97,228.82,131.18,,01_ARI,1183.5,0.015104328135851386,26.1200008392334,0.6944,-0.0037302725968436645,5766.6,-0.0037145177173856236,285.51704718713745,0.04951219907521545
2001-04-17,2001,1,27.04,311.73,284.69,75.31,,01_ARI,1191.81005859375,0.010282453148762638,25.61000061035156,0.6986,0.006048387096774244,5761.1,-0.0009537682516560508,283.78248264260606,0.04925838514217876
2001-04-18,2001,2,28.02,323.56,295.54,64.45999999999998,SX,01_ARI,1238.1600341796875,0.03889040476854766,24.1299991607666,0.7044,0.00830231892356137,5890.2,0.02240891496415598,281.1870887328492,0.04773812242926372
2001-04-19,2001,3,29.0,335.48,306.48,53.51999999999998,,01_ARI,1253.68994140625,0.01254273017853591,24.15999984741211,0.6961,-0.011783077796706398,5871.6,-0.0031577875114596754,278.0572900770099,0.04735630664163258
2001-04-20,2001,4,29.98,347.56,317.58,42.420000000000016,,01_ARI,1242.97998046875,-0.008542750949638078,25.3799991607666,0.6937,-0.003447780491308783,5879.8,0.0013965528986987774,275.0913545795386,0.04678583533105524
2001-04-23,2001,0,32.9,25.17,7.729999999999997,7.729999999999997,,02_TAU,1224.3599853515625,-0.014980124708175557,28.15999984741211,0.6946,0.0012973908029407788,5871.3,-0.001445627402292593,270.9136324107506,0.04614201836233042
2001-04-24,2001,1,33.88,38.22,4.339999999999996,4.339999999999996,CJ,02_TAU,1209.469970703125,-0.012161467890639988,28.489999771118164,0.6964,0.0025914195220271274,5840.3,-0.005279920971505425,266.77636930116705,0.0456785386540361
2001-04-25,2001,2,34.85,51.49,16.64,16.64,,02_TAU,1228.75,0.01594089126964149,27.399999618530273,0.6946,-0.00258472142446875,5827.5,-0.002191668236220745,261.434447363694,0.04486219602980592
2001-04-26,2001,3,35.83,64.97,29.14,29.14,,02_TAU,1234.52001953125,0.004695844989827114,25.959999084472656,0.6944,-0.00028793550244743393,5868.3,0.007001287001286993,255.02304679279217,0.04345773849203213
2001-04-27,2001,4,36.8,78.62,41.82000000000001,41.82000000000001,,02_TAU,1253.050048828125,0.0150099058773554,24.020000457763672,0.6961,0.0024481566820278022,5951.4,0.014160830223403531,247.9241881743677,0.041658128872932035
2001-04-30,2001,0,39.72,120.34,80.62,80.62,,02_TAU,1249.4599609375,-0.0028650794068301177,25.479999542236328,0.6989,0.0040224105731934134,5966.9,0.0026044292099338673,241.7419141316229,0.040513820263725374
2001-05-01,2001,1,40.69,134.46,93.77000000000001,93.77000000000001,SQ,02_TAU,1266.43994140625,0.013589855617309743,24.20000076293945,0.6981,-0.0011446558878236424,5928.0,-0.006519298128006112,236.3865658315802,0.03987627628737858
2001-05-02,2001,2,41.66,148.66,107.0,107.0,,02_TAU,1267.4300537109375,0.0007818075475320985,24.229999542236328,0.6975,-0.0008594757198109315,5904.2,-0.004014844804318574,230.5229717525955,0.039043896167574865
2001-05-03,2001,3,42.63,162.9,120.27000000000001,120.27000000000001,TR,02_TAU,1248.5799560546875,-0.01487269265949498,25.78000068664551,0.6979,0.0005734767025089571,5765.8,-0.023440940347549177,224.0038393221679,0.03885043520797944
2001-05-04,2001,4,43.6,177.14,133.54,133.54,,02_TAU,1266.6099853515625,0.0144404282716879,23.90999984741211,0.6957,-0.0031523140851124065,5870.3,0.018124111138090093,215.9944347211441,0.03679444572187863
2001-05-08,2001,1,47.47,232.74,185.27,174.73,,02_TAU,1261.199951171875,-0.0018282867376558931,24.440000534057614,0.6983,0.003737243064539486,5886.4,0.0027426196276167936,209.88684470904545,0.03565623211284409
2001-05-09,2001,2,48.44,245.98,197.54,162.46,,02_TAU,1255.5400390625,-0.004487719892564135,24.35000038146973,0.7033,0.00716024631247314,5893.7,0.0012401467790159604,204.11758035545955,0.034633181253789565
2001-05-10,2001,3,49.4,258.89,209.48999999999998,150.51000000000002,,02_TAU,1255.1800537109375,-0.0002867175401520816,24.0,0.7029,-0.0005687473339969218,5964.0,0.011927990905543195,200.0169951183053,0.03353739019421618
2001-05-11,2001,4,50.37,271.47,221.10000000000002,138.89999999999998,,02_TAU,1245.6700439453125,-0.007576610015040175,23.540000915527344,0.7043,0.001991748470621779,5896.8,-0.011267605633802802,192.470448968112,0.03263981294398861
2001-05-14,2001,0,53.27,307.77,254.49999999999997,105.50000000000003,TR,02_TAU,1248.9200439453125,0.0026090376145728733,24.26000022888184,0.7051,0.0011358795967626456,5690.5,-0.03498507665174333,185.16289712506997,0.03253895037783498
2001-05-15,2001,1,54.23,319.62,265.39,94.61000000000001,SQ,02_TAU,1249.43994140625,0.0004162776179772454,23.709999084472656,0.7033,-0.002552829385902622,5842.9,0.026781477901766104,178.68458287773424,0.030581489136855714
2001-05-16,2001,2,55.19,331.48,276.29,83.70999999999998,,02_TAU,1284.989990234375,0.02845278724491007,21.88999938964844,0.6996,-0.005260912839471166,5884.0,0.00703417823341157,171.2213591786399,0.02909948320507136
2001-05-17,2001,3,56.16,343.43,287.27,72.73000000000002,,02_TAU,1288.489990234375,0.0027237566258095924,21.46999931335449,0.6995,-0.00014293882218407994,5904.5,0.003484024473147551,167.44968127734595,0.028359671653373858
2001-05-18,2001,4,57.12,355.55,298.43,61.56999999999999,SX,02_TAU,1291.9599609375,0.0026930521225809745,21.229999542236328,0.6995,0.0,5915.0,0.001778304682868992,166.403705209176,0.028132494540858158
2001-05-21,2001,0,60.01,33.55,26.46,26.46,,03_GEM,1312.8299560546875,0.01615374759914645,20.76000022888184,0.6961,-0.004860614724803369,5941.6,0.0044970414201184195,165.87428409579198,0.02791744380230779
2001-05-22,2001,1,60.97,46.85,14.119999999999997,14.119999999999997,,03_GEM,1309.3800048828125,-0.002627873591674268,21.350000381469727,0.703,0.00991236891251246,5976.6,0.005890669180018904,165.32690173668297,0.02766236685350918
2001-05-23,2001,2,61.93,60.46,1.4699999999999989,1.4699999999999989,CJ,03_GEM,1289.050048828125,-0.015526398737474967,22.07999992370605,0.7021,-0.0012802275960170917,5897.4,-0.013251681558076656,164.69379826343913,0.027926509692989987
2001-05-24,2001,3,62.9,74.33,11.43,11.43,,03_GEM,1293.1700439453125,0.003196148296129353,20.56999969482422,0.7091,0.009970089730807485,5915.9,0.003136975616373272,164.6831553308207,0.02783737982907431
2001-05-25,2001,4,63.86,88.4,24.540000000000006,24.540000000000006,,03_GEM,1277.8900146484375,-0.011815947460596443,20.600000381469727,0.7040000000000001,-0.007192215484416731,5889.8,-0.004411839280582752,163.99983805282747,0.027844721052128676
2001-05-29,2001,1,67.7,145.48,77.77999999999999,77.77999999999999,,03_GEM,1267.9300537109375,-0.007794067426248774,22.13999938964844,0.7051,0.0015624999999999112,5863.9,-0.004397432850011929,163.41179272010237,0.02786742487424792
2001-05-30,2001,2,68.66,159.67,91.00999999999999,91.00999999999999,SQ,03_GEM,1248.0799560546875,-0.015655514748746047,22.76000022888184,0.7027,-0.00340377251453694,5796.9,-0.011425842869080327,162.61728210079886,0.02805245598523329
2001-05-31,2001,3,69.62,173.77,104.15,104.15,,03_GEM,1255.8199462890625,0.006201517937073353,22.63999938964844,0.7042,0.0021346235947061754,5796.1,-0.00013800479566650203,162.3273859396078,0.02800631216500885
2001-06-01,2001,4,70.58,187.72,117.14,117.14,TR,03_GEM,1260.6700439453125,0.0038620963702495903,21.59000015258789,0.7068,0.0036921329167849404,5809.6,0.0023291523610704523,161.1912382398882,0.027745668934158668
2001-06-04,2001,0,73.45,228.5,155.05,155.05,,03_GEM,1267.1099853515625,0.005108348086146242,21.3799991607666,0.7071,0.0004244482173174635,5856.5,0.008072844946295676,158.63318573305162,0.027086687566473425
2001-06-05,2001,1,74.41,241.65,167.24,167.24,,03_GEM,1283.5699462890625,0.012990159597655815,19.57999992370605,0.7095,0.0033941450997030387,5922.5,0.011269529582515148,157.05734634957548,0.026518758353664074
2001-06-06,2001,2,75.36,254.55,179.19,179.19,OP,03_GEM,1270.030029296875,-0.010548639777156588,20.38999938964844,0.7175,0.01127554615926707,5901.5,-0.003545799915576242,155.1051073916674,0.026282319307238396
2001-06-07,2001,3,76.32,267.2,190.88,169.12,,03_GEM,1276.9599609375,0.005456510067294751,19.670000076293945,0.725,0.010452961672473782,5948.3,0.007930187240532183,155.63878156706716,0.026165254201547864
2001-06-08,2001,4,77.28,279.61,202.33,157.67,,03_GEM,1264.9599609375,-0.00939731891921658,19.920000076293945,0.7247,-0.0004137931034482456,5950.6,0.0003866650975909991,157.1487256536747,0.02640888744894207
2001-06-11,2001,0,80.14,315.74,235.60000000000002,124.39999999999998,TR,03_GEM,1254.3900146484375,-0.008355953243949998,20.700000762939453,0.7285,0.005243549054781305,5860.5,-0.015141330286021604,157.33136511563802,0.02684606520188346
2001-06-12,2001,1,81.1,327.59,246.48999999999998,113.51000000000002,,03_GEM,1255.8499755859375,0.001163881185636706,20.700000762939453,0.7253,-0.004392587508579404,5804.0,-0.009640815630065691,156.0564505280384,0.02688774130393494
2001-06-13,2001,2,82.06,339.45,257.39,102.61000000000001,,03_GEM,1241.5999755859375,-0.011346896744853119,21.450000762939453,0.7206,-0.006480077209430446,5820.2,0.0027911784975878096,155.97072117677874,0.026798172086316404
2001-06-14,2001,3,83.01,351.41,268.40000000000003,91.59999999999997,SQ,03_GEM,1219.8699951171875,-0.017501595438172535,23.1200008392334,0.7142,-0.008881487649181286,5752.5,-0.011631902683756579,153.3080871656586,0.02665068877282201
2001-06-15,2001,4,83.97,3.53,80.44,80.44,,03_GEM,1214.3599853515625,-0.004516882772492181,22.809999465942386,0.7126,-0.0022402688322598063,5723.0,-0.00512820512820511,150.41141487927842,0.026281917679412622
2001-06-18,2001,0,86.83,41.62,45.21,45.21,SX,03_GEM,1208.4300537109375,-0.004883174439339166,23.170000076293945,0.7124,-0.0002806623631770311,5671.6,-0.008981303512143879,150.04444210747144,0.026455399200837757
2001-06-19,2001,1,87.79,55.04,32.75000000000001,32.75000000000001,,03_GEM,1212.5799560546875,0.0034341270568420956,22.34000015258789,0.7131,0.0009825940482872664,5680.4,0.0015515903801395226,147.15760109256937,0.025906203980805818
2001-06-20,2001,2,88.74,68.84,19.89999999999999,19.89999999999999,,03_GEM,1223.1400146484375,0.00870875239279778,21.709999084472656,0.7167,0.005048380311316825,5699.6,0.003380043658897325,133.74218426923173,0.023465187779709403
2001-06-21,2001,3,89.7,83.0,6.700000000000003,6.700000000000003,,03_GEM,1237.0400390625,0.011364213620349783,19.3799991607666,0.7071,-0.013394725826705756,5641.4,-0.01021124289423836,124.98815820744069,0.022155521361265057
2001-06-22,2001,4,90.65,97.45,6.799999999999997,6.799999999999997,,04_CAN,1225.3499755859375,-0.009450028380182385,20.020000457763672,0.7085,0.0019799179748267726,5665.7,0.004307441415251523,122.75861510264261,0.021666981150191965
2001-06-25,2001,0,93.51,141.5,47.989999999999995,47.989999999999995,,04_CAN,1218.5999755859375,-0.005508630297048178,20.670000076293945,0.7072,-0.0018348623853210455,5661.9,-0.0006707026492754897,123.75289251883167,0.021857131443302015
2001-06-26,2001,1,94.47,156.08,61.610000000000014,61.610000000000014,SX,04_CAN,1216.760009765625,-0.0015099014091377594,21.200000762939453,0.7064,-0.0011312217194570096,5555.7,-0.01875695437927194,125.48412620477684,0.022586555466417704
2001-06-27,2001,2,95.42,170.45,75.02999999999999,75.02999999999999,,04_CAN,1211.0699462890625,-0.004676405725775434,20.8799991607666,0.7074,0.0014156285390714007,5607.9,0.00939575571035145,124.9437817535066,0.022279958942475187
